target_id,95_r1,105_r1,115_r1,125_r1,145_r1,160_r1,175_r1,190_r1,205_r1,220_r1,95_r2,105_r2,115_r2,125_r2,145_r2,160_r2,175_r2,190_r2,205_r2,220_r2,95_r3,105_r3,115_r3,125_r3,145_r3,160_r3,175_r3,190_r3,205_r3,220_r3
FBtr0085319,4.91353,3.50248,3.33475,2.05808,1.74298,0.683666,7.63667,15.668,13.4017,37.3394,7.115,5.54714,5.12379,3.60788,1.12555,1.02231,7.52548,21.8182,29.7254,53.2258,10.8902,5.40705,4.34382,3.33262,7.84086,1.3964,6.15381,15.6176,28.4749,31.6187
FBtr0071360,2084.45,2396.99,2220.52,3267.65,3680.22,2930.1,4300.77,4117.34,2046.06,4570.42,3097.63,3495.15,3504.54,2874.38,3416.36,3692.38,4082.71,3763.79,3766.85,3767.41,3206.65,3254.92,3284.44,3202.51,4580.18,2258.97,3099.71,3317.32,3454.89,3668.37
FBtr0343411,55.2039,55.6617,37.3604,40.1152,46.0796,31.9918,57.2083,26.0218,21.4874,24.6048,22.3861,21.6661,25.4821,31.9651,18.3498,23.9191,35.6341,27.509,32.109,38.2545,20.5956,20.7606,16.5956,48.2508,58.2269,30.4641,41.3966,43.5587,52.9206,70.3126
FBtr0347404,0.658558,0.509069,0.382297,0.83517,0.611113,0.165018,0,0,0,0.0138809,0.687565,0.153102,0.332149,0.270876,0.157209,0.191656,0,0,0,0.112326,0.647526,0.458336,0.894238,0.554426,0.0933111,0.0433041,0.0276688,0,0,0
FBtr0347405,0.131597,0.212375,0,0.0338297,0,0.0545913,0.140723,0.361111,0.0834233,0.0364618,0,0.254799,0.0188154,0,0.0733906,0,0.254576,0.130241,0.140191,0.11606,0.0181845,0.0958023,0,0.0667423,0,0.0343303,0.0726794,0.0426994,0.128063,0.388887
FBtr0347406,0.658558,0.509069,0.382297,0.83517,0.611113,0.165018,0,0,0,0.0138809,0.687565,0.153102,0.332149,0.270876,0.157209,0.191656,0,0,0,0.112326,0.647526,0.458336,0.894238,0.554426,0.0933111,0.0433041,0.0276688,0,0,0
FBtr0347403,3.54073,9.30974,7.67555,8.06028,7.35055,3.04921,0.971407,2.10866,0.265846,0.637871,7.36493,10.5728,6.80589,7.91871,5.40536,4.69121,1.83504,1.23849,0.850422,1.51897,9.8956,12.9837,11.6838,8.29416,7.66536,2.17322,1.22524,0.815128,0.55247,0.555408
FBtr0071158,16.2372,13.5084,8.62617,6.35521,4.16473,1.50558,0.979387,1.14233,0.420868,1.27067,23.2654,19.4104,13.464,7.0113,3.00313,2.45066,0.863246,1.08733,1.40099,2.15199,22.819,15.8505,10.8614,6.99132,2.18175,1.23279,0.859325,1.32654,0.944416,0.802097
FBtr0080342,56.8044,62.0135,51.3525,69.5228,81.3793,60.3679,95.2401,86.9805,44.7539,98.6215,70.0659,65.3747,74.851,66.3854,71.6688,70.3045,83.895,79.2537,79.8005,85.1171,58.7146,57.4317,60.6455,62.2433,75.7014,44.3316,68.4445,68.6656,72.3072,77.9607
FBtr0306635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309893,0,0.0256891,6.67E-08,4.06E-10,0,4.00E-05,0.58444,11.837,2.91399,23.3195,0,0,0.00081008,0,0,0.000137511,2.12931,18.2581,18.8056,0.619034,0.0360344,0,8.30E-10,0,0,0.74563,1.94E-05,4.07167,0.0542414,1.34257
FBtr0309892,0.0536122,0,0.313693,4.94782,6.43071,8.41435,11.1512,13.9156,5.97437,17.3572,0,0,1.19909,3.88945,8.59503,9.12059,16.2494,16.3274,18.948,20.6759,0,0.152586,1.01228,3.99304,4.59326,12.9865,16.1032,14.7566,19.3233,17.025
FBtr0100656,0,0,0.205472,1.68711,0.552646,0.932074,3.70631,1.56039,1.12672,2.78106,0,0,0.195727,2.96478,0.584389,2.49902,3.4177,3.46571,2.46223,2.03334,0.0249334,0,0.362645,1.73996,2.26538,2.57922,4.41848,3.16194,4.14704,2.31064
FBtr0100654,0.0724042,0,2.82E-08,0,0,0,0,0,0,1.59E-09,0,0,0,0,0,0,0,0,0.00347063,5.00E-06,0,0,0,2.44E-09,0,0,0,1.50E-07,6.62E-07,0.000313128
FBtr0087703,64.0365,77.2985,65.9077,86.4862,108.217,86.5773,82.6283,111.534,18.6907,32.6816,95.8375,86.206,105.924,91.1783,101.422,99.9127,96.6955,70.9566,44.2696,24.8894,111.853,99.1598,112.726,95.2964,109.934,76.0497,74.8747,60.7407,42.3974,41.2154
FBtr0309890,0,0,0.212186,4.26679,3.68333,5.5404,4.16933,3.60944,0.776686,2.99802,0.519192,0.0575344,0.355902,5.44662,7.13721,9.07369,3.60423,2.94537,2.45701,2.53039,0,0.0400096,0.208232,4.13353,8.38107,4.26311,2.72983,2.2302,2.44262,2.88919
FBtr0309889,0,0,3.84E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-06
FBtr0309888,0,0,0.107904,4.61237,2.61365,4.12682,3.31512,2.96584,1.21251,3.19992,0,0,0.221074,3.4733,2.86999,5.29911,2.98769,2.98118,2.69246,3.04682,0,0,0.266073,4.59021,3.89283,3.84796,3.09916,2.71778,2.55957,2.9024
FBtr0087704,0.138297,0.320474,0.614797,2.487,6.21305,13.9882,26.5317,24.8739,15.4331,18.2568,0.144148,0.0558592,3.68E-05,0.303979,2.45303,3.22224,26.9132,29.4111,31.0321,37.8373,0,0.0734874,4.54E-07,3.36249,6.38901,10.2267,23.443,35.2125,42.6655,52.3647
FBtr0309891,0,0.0180713,0.0964018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554879,0,0,0.130541,0,0,0,0,0,0,0,0,0.0875494
FBtr0301395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334632,0,0.170245,4.23E-09,0.0239003,0.0300475,0.119369,0,0.0992102,0,0.0122615,0.051173,0.0657844,0.21735,0.545497,0.244164,0.0865531,0,0.0527244,0,0.109616,0.0244705,0.0749823,0,0.00984124,0.00989075,0.0151137,0.024652,0.0124857,0,0
FBtr0334635,0,0,0,0,0.0695442,0,0,2.52E-05,0.0453757,0.0477763,0,0,0,0,0,0,0.0787282,0.0305848,0.0543317,1.19E-05,0,0,0,0.149887,0.0891699,0.0311895,0,0.0294535,0.1088,0.24155
FBtr0334634,0.105609,6.40E-10,0.411855,0.102071,0.1122,0,0.15028,1.10E-05,0,0.0585131,0.217373,0.263473,0,0,0,0.31019,0.126115,0.0545644,0.0850194,9.91E-06,0.124141,0.323463,0.246161,0.0359691,0.0415781,0.0579991,0.0915819,0.0475839,0,0
FBtr0330142,0,0,0,0,0.0064221,0,0,0.385046,0.187747,0.0457613,0,0,0,0,0,0,0.026582,0.00547447,0.0468697,0.0804119,0,0,0,0,0.041631,0.0104649,0,0.0201223,0,0.22176
FBtr0334633,0,0.0409656,0.176348,0.175622,0.0781873,0.184826,0.141963,0.0459659,0,0.135072,0.172545,0,0.0918916,0.142446,0,0,0.341775,0.14258,0.398998,0.24642,0.184965,0.0983266,0,0,0.000216805,0.231798,0.621732,0.200966,0,0
FBtr0334636,0,0,0,0,0.0196543,0,0,0.154679,0.0118798,0.0106712,0,0,0,0,0,0,0,0.0296029,0,0.0899398,0,0,0,0.0432416,0.0224922,0.00858676,0,0.00816199,0.0243003,0
FBtr0080412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617283,0.0734356,0.0452333,0,0,0,0,0.0199114,0.0570774,0,0.0293166,0.0275947,0.0569282,0,0.0743848
FBtr0340546,0.0111109,0.00732607,0.0146309,0.0697156,0,0.0183898,0.222807,0.0880954,0.0440613,0.0735658,0.0187345,0,0.0195946,0.0172072,0,0,0,0,0.0988966,0.0912349,0.0245227,0,0,0,0.0177871,0,0,0,0.0949145,0
FBtr0084976,79.8629,84.0238,72.4827,92.786,92.9689,59.9065,70.3058,87.5898,34.3656,75.7405,125.175,112.96,105.396,67.5018,73.7823,85.9864,66.4377,73.3783,58.3306,71.232,106.611,104.254,110.619,97.2097,103.811,43.0954,54.6429,67.3486,53.8969,62.2807
FBtr0346158,1674.74,1843.73,1868.1,2518.27,2945.14,2332.21,3321.67,3638.05,1636.09,3906.97,3489.99,3300.55,3013.18,2282.05,3041.13,3116.15,3220.38,3401.7,2953.52,3094.89,2794.93,2722.96,3167.45,2417.29,3621.3,1812.52,2448.09,2736.32,2588.27,2819.06
FBtr0085489,115.358,115.473,90.1767,114.068,123.173,88.0317,145.298,119.631,70.0745,109.894,109.735,98.0614,90.9318,82.5815,79.1864,85.4878,133.316,104.953,114.217,120.988,78.9161,85.5835,81.8796,120.168,131.493,80.1221,99.8662,99.9357,128.411,146.928
FBtr0310274,108.424,110.894,99.4918,147.197,167.739,122.902,189.21,221.232,72.9962,210.35,115.164,143.688,160.976,123.297,164.445,185.186,197.974,169.977,187.418,170.511,168.832,163.439,177.872,110.584,157.518,79.9303,130.047,136.297,139.795,187.332
FBtr0346159,0.370539,0.732872,0.325936,0.259369,0.868363,1.43517,0.828256,0.980952,1.47302,2.05411,1.4655,0,1.01776,0.192451,1.10212,1.63461,2.02793,0.937258,1.10016,2.32575,0.819239,1.25936,0.789023,0.501535,2.58552,0.515956,1.00132,1.5079,0.904494,2.4543
FBtr0088979,24.0471,26.6172,26.0191,37.7467,36.8811,25.5026,38.7741,35.0833,8.52683,25.7516,54.2543,55.7063,52.1595,37.3555,39.77,42.9828,38.4906,24.109,21.9905,25.3003,48.534,47.935,46.1468,38.2536,41.1894,19.5385,26.1418,21.9394,20.5148,18.3866
FBtr0336925,9.44512,11.7355,8.62771,7.33945,7.75324,4.06889,5.68411,6.4916,3.97137,4.93199,7.85087,5.62699,8.55263,4.66976,6.07785,4.92604,4.53657,2.75561,3.33689,5.12616,7.57997,8.8595,5.89586,6.44848,5.55711,4.54891,4.34702,4.55819,4.54464,5.77028
FBtr0070909,3.14872,1.85036,2.20443,3.79E-07,1.98795,0.0119707,0,4.07378,0,4.39933,51.7173,37.0552,14.2844,2.65643,15.6293,5.34753,1.87411,1.71885,3.75965,3.11229,26.718,4.83342,33.6866,4.33942,1.44592,0.396725,0.775895,1.02128,0.464508,0.27322
FBtr0343373,0,0,0,0,0,0,0,0.353564,0,0.305757,0.112461,0,0.0865919,0,0,0,0,0,0.661878,0.820674,0.0840226,0,0.151062,0,0,0,0,0,0,0.430805
FBtr0070910,75.0745,74.48,69.5019,82.8287,75.6271,21.5604,21.555,18.8389,8.9461,18.1165,73.0871,53.2882,100.942,72.0623,35.7659,33.3877,20.0186,17.0286,16.6199,24.1098,97.5348,103.14,79.7908,96.943,68.3272,18.1183,15.7166,14.0951,19.1384,18.1968
FBtr0081005,41.7954,41.0371,25.2773,20.0144,5.61324,1.00095,1.09104,0.624967,0.178574,0.718714,63.7074,53.205,43.2615,17.644,3.54958,1.24006,0.609664,0.986083,0.540325,1.8879,71.088,61.1035,31.0939,22.2788,3.03479,0.933975,0.593617,0.321653,0.687223,0.488236
FBtr0081006,5.9284,6.97362,4.32974,4.09365,0.671587,0.0225643,0,0.177417,0.073039,0,5.11763,2.95052,4.42641,2.38911,0.0580842,0.0070613,0,0.0224532,0.010471,0.491767,7.84433,7.96206,2.61076,6.06558,0.248051,0,0.0707445,0.103702,0.0907893,0
FBtr0301383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081007,0.170514,0.244426,0.0849931,0.139711,0.163807,0.0568748,0,0.0720984,0.010224,0,0.269614,0.461972,0.275995,0.149418,0.201731,0.0621462,0,0.00960635,0.0450986,0,0.215616,0.361009,0.0884253,0.128881,0.0456887,9.92E-11,0.0217949,0.0310559,0.0241199,0
FBtr0340250,0,0,0,0,0,0,0.0145505,0,0,0.0274321,0,0,0,0,0,0,0.0100162,0,0,0,0,0,0,0,0,0.0132009,0,0,0,0.00813942
FBtr0301384,0,0,0,0,0,0,0,0,6.26E-05,0,0,0,0.060683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160209
FBtr0336862,0,0,0,0.0379677,0,0,0,0,0.224325,0,0,0,0,0,0,0,0.0434029,0.170288,0,0.482638,0,0,0,0,0,0.380705,0.198959,0.358885,0.492497,0.13411
FBtr0415451,0.0133558,0,0.017001,0.0628243,0,0.0595471,1.0298,1.16285,0.25404,0.996736,0,0,0,0,0,0.146537,0.761865,1.16261,1.13499,1.12421,0,0,0,0,0,0.297099,0.928779,0.383358,1.26144,0.897026
FBtr0415452,1.02284,0.948502,7.04E-10,0.339531,1.19577,0.326848,0,0.404463,5.47E-05,0,0.126081,4.00436,0.0378575,1.57E-08,1.14993,1.26523,0.000616582,1.12151,0.314522,0.416382,1.62031,1.77011,2.2528,0.00147738,1.42168,0.261286,1.457,0.365579,0.182238,0.190606
FBtr0080711,2.82387,3.83861,5.42406,5.53673,4.62054,3.85732,6.03466,7.35521,1.47377,1.15976,5.33623,0.554505,5.44357,4.46559,4.09234,3.61937,6.4149,4.98229,2.59287,0.113012,4.98073,3.68774,4.218,6.89907,6.7487,3.95799,4.59365,4.82779,1.78535,2.25442
FBtr0080709,0,0.0929353,0,0,0.285394,0.556927,0.174201,0.446278,0.551777,1.25127,4.98E-07,0.518837,0.0362482,0,0,1.07826,1.82485,0.92276,1.31095,0.416541,0.0765144,0.117761,0.0692918,0,0,0,0.711028,0.585198,0,0.820733
FBtr0336863,0.0170979,0,0.0211581,0,0,0,0.299395,0.261166,0,0,0.142727,0,0.0607862,0.204091,0.153794,0,0,0,0.269957,2.28E-10,0.135264,0,0.130999,0,0.056791,0,0.0105832,0,0,0
FBtr0080712,0.25801,0,0.288978,0.46994,0.536286,0.683248,1.10231,0.646709,0.373061,0,0.692858,0,0.260068,1.07826,0.652756,0.833967,1.12806,0.909886,0.304682,0.297499,0.291733,0.222177,0.755329,0.440214,0.808703,0.78442,0.145651,0.299052,1.53243,0.764221
FBtr0300932,0,0.224901,0,0,0.906391,0.354157,0,0.819696,0,0.235642,1.03979,1.75954,0,0,0.491897,1.31487,0.313742,0.545732,0.32964,0.240833,0,0,0.497856,0,0,0.120804,0.211795,0.320077,0.099384,0.48586
FBtr0308315,0,0.0300639,0.180502,0,0,0.0756677,0,0.060361,0,0.101078,0.0386471,0,0,0,0,0,0.195245,0.0314458,0.101545,0,0,0.0663946,0.145592,0.0925099,0,0,0.100739,0.0309285,0.0556563,0.362164
FBtr0332371,1.10373,1.13502,0.848541,0.407652,0.401564,0.784256,0.865672,1.28318,0.908204,0.70792,0.318428,2.05552,1.024,0.511388,0.330986,0.821578,2.35103,1.28409,1.81439,2.05111,1.43126,1.89233,0.674174,0.170473,0.621032,1.09951,1.60305,2.08894,2.13871,1.57481
FBtr0077576,74.3199,87.1311,72.4569,85.7438,64.6941,18.5254,21.4996,23.6554,15.5655,36.4738,102.725,98.1696,105.913,79.7098,42.0643,36.1048,20.3368,28.758,27.6643,28.9021,96.4389,93.3211,95.8442,82.5223,57.2586,16.9433,16.0349,19.6675,26.8696,29.6902
FBtr0307100,0,0,0.462849,0,0,0.582193,0,0,0,0.510234,0,0,0.0694116,0.177299,0,0,0.501148,0.411404,0.798271,0.828802,0,0,0.124753,0,0.183053,0.245402,0.436893,0.382864,0,0.155873
FBtr0075903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352329,0,0,0,0.0628697,0,0,0,0,0,0,0,0,0,0.0177179
FBtr0073380,15.0496,14.5969,11.0064,10.1252,5.85862,3.13211,4.69951,7.62452,2.79618,6.81392,21.4353,18.0033,14.3748,13.1959,4.00063,4.14834,6.06116,8.15857,7.68698,9.94923,27.6056,23.4322,15.682,10.8092,6.11004,3.38598,4.83482,5.75242,7.25112,4.43836
FBtr0080734,1.812,9.34203,12.6198,19.6078,18.5762,8.91433,12.3661,8.97038,6.02307,19.4713,3.04793,5.52824,15.2812,21.1281,10.8697,11.3184,9.27751,11.5495,9.88721,43.4924,2.85297,8.40889,17.3891,18.3439,15.5272,12.1199,11.2528,9.01555,9.02015,5.80663
FBtr0084352,0,0,0,0,0.0191564,0.0948561,0.553084,0.783074,0.404068,0.673737,0,0,0,0,0.0850425,0.175553,0.489477,0.659149,1.17056,1.05332,0,0,0,0,0,0.298852,0.703519,0.539316,0.677264,1.66841
FBtr0077904,22.0235,26.1206,24.3778,33.0783,34.7089,29.3965,36.9513,36.026,22.8179,49.5664,41.0964,43.9453,39.5901,33.3373,38.034,47.3504,42.4242,36.1412,38.6902,47.1153,43.0017,39.5201,42.3792,33.5972,35.4574,25.2237,33.4503,33.6841,39.2956,34.8616
FBtr0333543,2.52727,2.67467,1.57953,1.81485,3.47345,2.09681,2.97323,4.04957,1.93884,4.34882,2.5928,1.8028,2.74013,2.79794,2.37379,2.02365,3.13232,2.38485,3.11008,3.20724,1.91156,2.22768,1.27433,2.42913,2.24894,1.87423,2.44983,3.42821,3.00338,3.69742
FBtr0087002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0088721,0,0.114994,0.208589,0.927016,0.778016,4.37734,5.11503,9.29528,2.74247,3.77197,0.0533448,0.121371,0.195611,0.538764,0.704954,3.03804,6.83058,5.37385,5.37832,4.32867,0.00874128,0.276352,0.134466,0.353952,0.93674,2.27848,4.95495,5.07257,4.68182,4.98563
FBtr0073817,44.0528,32.3301,21.5246,13.9095,7.08848,1.10386,2.45028,4.24035,6.03707,22.5846,82.2022,51.0387,34.4286,21,3.43902,2.64904,1.81697,4.9076,10.9703,35.6564,72.7779,43.4889,24.7778,18.5062,5.17898,1.50875,2.02162,3.5014,9.69122,12.4012
FBtr0299872,1.04647,0.526038,0.118461,0.184079,0,0,0.794478,0,0.235456,0.190915,0.0717616,0,0,0,0,0,0.623078,0.181672,0.50011,0.518101,0,0,0,0.916381,0.138112,0.733382,0.134691,0.239663,0.226748,2.05234
FBtr0085583,269.557,184.953,83.8301,27.7861,13.6129,5.39956,3.24114,6.00038,2.09909,5.16229,599,241.479,112.729,53.415,10.2682,6.90529,3.19199,5.49102,3.26186,30.1617,399.137,255.217,75.4909,42.4548,7.64767,6.32807,3.79496,2.81569,4.32273,2.16304
FBtr0085582,3.39476,2.66968,2.09319,0.720021,0.403764,0.113811,0,0,0,0,10.1842,3.39396,1.48827,0.776486,0.429067,0.199376,0.0922278,0,0,0.470167,6.02719,3.81104,0.944718,0.41532,0,0.132515,0,0.0491215,0.092109,0.103954
FBtr0085584,10.2865,6.27489,3.02562,0.54254,0.801811,0.171495,0.209578,0,0,0.115701,17.1699,6.41395,4.05347,0.681711,0.208614,0.316236,0,0.153661,0,1.39681,12.8666,8.41793,1.96663,0.832294,0.176712,0.192437,0.157486,0,0,0.169068
FBtr0340611,0,0.130118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383007
FBtr0074748,2.65374,3.22689,2.25589,2.48115,2.61507,0.871021,0.748441,1.03575,0.414427,0.343353,3.07373,2.8169,2.39593,3.76281,1.39547,1.11953,0.618687,0.558508,0.770564,0.669864,4.93642,4.62243,4.07639,3.56751,1.57428,0.793812,0.757853,0.550884,0.47826,0.604065
FBtr0074749,0,0,0,0.0367663,0,0,0,0,0,0.0151455,0.0323072,0,0,0,0,0,0.0110327,0.0126536,0.014467,0,0,0,0,0,0.0393967,0.0232173,0,0,0,0
FBtr0070716,0.0309502,0,0,0,0.0927404,0.101988,0.548548,0.489327,0.203671,0.813435,0,0,0.0544616,0,0.274367,0.443521,0.460476,0.234344,0.962964,0.903612,0.051074,0,0,0,0.147115,0.0321682,0.0909048,0.495081,0.490902,0.857338
FBtr0070863,0,0,0,0,0.0217036,0.0358184,0,0.0572426,0.0286092,0.0476823,0,0,0,0,0,0.0567812,0,0,0,0.0253884,0,0,0,0,0,0,0,0,0,0.0572902
FBtr0079336,0,0,0,0,0.0145833,0,0,0,0,0,0,0,0,0,0,0,0.0171955,0,0,0.0850073,0,0,0,0,0,0,0,0,0,0.0282504
FBtr0079337,0,0,0,0,0,0,0,0.0412731,0.0945281,0,0,0,0,0,0,0.0411006,0.0337099,0.098385,0.39713,0.0827629,0,0,0,0,0,0,0,0.193533,0.127039,0.632729
FBtr0332335,0,0,0,0,0,0,0.027149,0,0.0343343,0.403336,0,0,0,0,0.0813587,0,0.0791899,0.0611965,0.348678,0.175293,0,0,0,0,0,0,0.107593,0.0363424,0,0.355888
FBtr0309073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081144,39.3827,45.9275,45.8957,55.6537,73.937,56.4544,82.1948,130.425,45.4434,125.201,83.2732,80.5283,77.6106,46.2668,80.3175,75.5986,101.304,125.043,119.307,126.144,88.4283,88.1173,84.4384,68.5248,75.1756,58.2847,78.912,91.9152,103.14,84.4192
FBtr0081145,14.5172,18.1391,14.2088,17.5032,21.5238,16.9716,33.8615,30.3701,17.7123,35.7916,14.2144,15.3594,13.4006,17.3943,13.4226,14.5482,27.2614,27.0992,33.6327,46.6467,15.5938,12.9984,11.7997,21.3149,20.1732,14.0508,27.2645,34.3904,39.6798,44.3683
FBtr0336842,3.19593,4.02305,1.68024,2.54446,2.79377,3.2144,8.58736,5.54209,4.34255,10.2989,1.97264,1.65588,1.28599,1.6853,1.47226,3.37491,7.32945,10.168,12.8717,16.7601,1.77271,1.59332,1.16379,3.74497,2.03052,3.71525,6.9861,5.81405,11.5073,21.6593
FBtr0345474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0331923,0,2.33E-08,0,3.11E-08,0,0,4.52E-07,2.33E-07,0,1.41E-07,0,0,1.89E-07,3.94E-08,9.96E-08,0,0,0,9.06E-07,1.27E-06,0,0,2.08E-08,0,5.49E-08,0,9.96E-07,0,1.11E-07,1.36E-06
FBtr0331924,0,1.23E-10,0,1.52E-10,0,0,3.15E-09,1.06E-09,0,4.59E-10,0,0,1.28E-09,1.33E-10,3.62E-10,0.0361711,0.146599,0.0317343,5.44E-09,1.19E-08,0.0530187,0,8.48E-11,0,2.86E-10,0.0429063,8.09E-09,0.0509728,3.60E-10,7.79E-09
FBtr0088333,0,0.00458479,0,0.0072817,0,0,0.0465364,0.0643637,0,0.0845449,0,0,0.0204481,0.0215872,0.0464678,0,0,0.0349323,0.13156,0.0653147,0,0,0.00738808,0,0.0111563,0,0.0716449,0,0.0678913,0.220733
FBtr0070002,0.0406151,0,0,0,0.10161,0,0,0,0,0,0,0,0.0119255,0,0,0,0,0,0.067743,0.0237736,0,0,0,0,0,0,0,0.0544643,0,0
FBtr0074238,854.726,701.56,478.417,711.866,597.375,288.548,409.198,582.612,199.1,294.9,1724.32,1295.07,1000.03,303.253,313.918,535.525,444.98,130.836,284.951,205.637,1219.25,1215.76,660.869,611.154,525.654,107.059,301.473,222.522,125.883,216.975
FBtr0343173,0,0,0,0,0,0.0256309,0,0.0409419,0,0,0.0912931,0,0.00910806,0,0,0.0406989,0,0.0320395,0.0344844,0,0.0341897,0,0,0.0629234,0,0.0645774,0,0.0312654,0,0.0409662
FBtr0303256,0,0,0,0,0.3939,0,0,0,0,0,0,0,0,0.0208812,0,0,0,0,0,0,0,0,0.0284994,0,0,0,0,0,0,0
FBtr0070006,0,0.284031,0,0,0.0384027,0,0,0,0,0,0,0,0,0.00135737,0.478994,0,0.0204238,0,0,0,0,0,0.00201362,0,0,0,0,0,0,0
FBtr0114513,0,0,0,0.0420333,0.020171,0,0,0,0,0,0,0,0,0,0,0,0.0143159,0.0138829,0,0,0,0,0,0.0818284,0,0,0,0,0,0
FBtr0330291,0,0,0,0,0.0624495,0,0,0,0,0,0,0,0,0,0.138563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412375
FBtr0340426,0.531176,0,0,0,0,0,0.829946,0.451321,0,1.42949,0.289467,0,0,0,0,0,0.941699,0.674426,0.254035,1.4144,0,0,0,0.286671,0,0.181011,0,0.395143,1.66194,0.931109
FBtr0346085,0.0883346,0,0,0,0,0,0,0,0.47754,0.699099,0,0,0,0.140329,0,0.212066,0.12857,0.186402,1.40411,0.847646,0,0.131129,0.0958679,0,0,0.34842,0.26528,0.418459,0.637724,1.90739
FBtr0073963,1.08E-07,0.336698,0.200226,0.105396,0,0,0,0.315141,0.391956,2.29986,0.404528,0.190546,0.119501,0.0144279,0.338001,0,0.614467,0.0646351,0.64306,1.41689,1.03582,0.311461,0.0651043,0,0.0800382,0,0.445672,0,0,0.0383051
FBtr0083366,0,0,0.0847737,0.333969,0,0.10626,0,0,0,0,0,0,0.151905,0.0978326,0,0,0,0,0,0,0,0,0.136232,0.396014,0,0,0,0.0425285,0.158375,0
FBtr0302499,0,0,0,0,0,0,0,0,0,0.0103757,0,0,0,0,0,0,0.0133809,0.0129519,0,0,0,0,0,0,0,0,0.0138273,0,0,0
FBtr0344289,0.0502233,0,0,0,0.0499868,0,0,0.0659626,0,0,0,0,0.117568,0,0,0.0648023,0.0354184,0,0.167199,0.17516,0.0550868,0,0,0,0,0,0,0,0,0.0660843
FBtr0081837,0,0,0,0,0,0,0.104869,0,0,0.155234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314138,0,0
FBtr0333400,3.90629,6.35254,2.06164,1.3666,1.83089,0.864253,3.49264,1.03414,1.38034,4.32929,3.75202,4.53804,4.90488,0.405769,0,0.344519,0.557506,3.41206,1.15981,5.51216,5.90165,7.58339,1.1086,3.16986,0.838675,0.271747,1.53415,0.529884,2.54275,4.48124
FBtr0072831,51.7048,42.1988,33.3853,22.5772,12.8394,4.29843,11.3902,20.0079,15.233,44.8348,89.7906,57.7292,47.4952,21.1382,7.5206,6.95292,14.2061,21.7191,34.6985,52.3161,81.8149,71.5116,38.6057,25.9094,10.1409,4.88923,10.5931,19.3855,29.2233,30.7152
FBtr0308348,0,0,0,0,0.109614,0.0361797,0.048674,0.057821,0.115592,0.144485,0,0.292291,0,0,0,0.0860259,0.0155577,0.271651,0.0243641,0,0.0120708,0,0,0,0.0348834,0,0,0,0.0534777,0
FBtr0070764,0,0.013544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106887,0.0301961,0.0550782,0,0.135622
FBtr0330667,5.40E-05,2.10E-05,0.000120792,0.686822,1.17062,1.61875,2.16095,3.58994,1.06859,1.57747,0,0,0.178381,0.499293,1.95099,0.787842,1.54458,1.34753,2.03579,0.610038,6.79E-06,0,9.75E-05,0.268269,1.64732,0.947183,1.36929,0.845228,1.13674,3.32546
FBtr0077792,0.0406755,0.0268372,0.13374,0.179874,1.45171,2.54289,2.89544,4.64011,0,2.48913,0,0,0,0,1.11393,5.34173,3.98628,1.64655,3.0025,2.05667,0.0224344,0,0.172441,0.556983,1.03637,2.14219,3.33862,2.20857,2.36066,3.51397
FBtr0309181,0,0,0,0,0.116889,0,0.258513,0,0,0,0,0.218386,0,0,0,0.226762,0,0.0404201,0.326266,0.68266,0,0,0,0,0,0,0,0.038612,0.143413,0.463927
FBtr0084554,48.9819,47.8026,48.7058,63.5624,75.5933,59.7696,73.5212,79.2812,24.6489,55.7378,80.0093,76.6998,79.1343,61.787,75.3536,85.0874,79.0115,70.606,45.8545,40.8875,74.0496,70.0897,77.1812,68.4118,83.6659,47.2535,61.7695,56.8583,64.5831,36.6296
